rooms,area_sqm,living_area_sqm,kitchen_area_sqm,floor,floors_total,metro_time_min,build_year,prepay_months,rooms_was_missing,living_area_sqm_missing,kitchen_area_sqm_missing,build_year_missing,prepay_months_missing,is_agent,district_grouped_te,metro_grouped_te,repair_type_cosmetic,repair_type_design,repair_type_euro,repair_type_no,repair_type_unknown,house_material_unknown,house_material_Блочный,house_material_Кирпичный,house_material_Монолитно кирпичный,house_material_Монолитный,house_material_Панельный,log_price_rub
0.0,21.5,10.5,6.0,2,14,19.0,2021.0,1.0,1,0,0,1,0,1,11.411865989455187,11.281517638098803,False,False,True,False,False,True,False,False,False,False,False,11.189975390433116
3.0,70.0,45.0,8.0,6,8,5.0,1961.0,1.0,0,0,0,0,0,1,11.782324814288112,11.435592860615913,False,False,True,False,False,False,False,True,False,False,False,11.775297421715829
2.0,44.0,29.0,6.0,2,5,14.0,1962.0,1.0,0,0,0,0,0,1,11.229415071105773,11.251900315077808,True,False,False,False,False,False,True,False,False,False,False,10.714439990727769
1.0,35.0,20.0,10.0,5,12,5.0,1974.0,1.0,0,0,0,0,0,1,11.824944902874211,11.541480373213297,True,False,False,False,False,True,False,False,False,False,False,11.002116507732016
1.0,41.0,16.0,20.0,16,28,5.0,2001.0,1.0,0,0,0,1,0,1,11.257618411501408,11.370512840717634,False,True,False,False,False,True,False,False,False,False,False,11.695255355062796
1.0,35.0,19.0,9.3,3,25,15.0,2017.0,1.0,0,1,1,0,0,1,11.70126226841355,11.757269142318606,False,False,True,False,False,False,False,False,False,True,False,11.156264806643742
2.0,44.9,31.0,10.0,9,30,12.0,2022.0,1.0,0,1,1,0,0,0,11.187465063446966,11.21068180435679,False,True,False,False,False,False,False,False,False,True,False,11.502885230075814
2.0,42.0,16.0,18.0,19,30,5.0,2022.0,1.0,0,0,0,0,0,0,11.397191022644797,11.409262014998134,False,True,False,False,False,False,False,False,False,True,False,11.51293546492023
2.0,51.9,30.4,10.0,4,7,8.0,1944.0,1.0,0,0,0,0,0,0,11.694476400417948,11.400798841484091,False,True,False,False,False,False,False,True,False,False,False,11.51293546492023
1.0,50.0,40.0,5.0,30,30,5.0,2021.0,1.0,0,0,0,0,1,1,11.397191022644797,11.409262014998134,False,True,False,False,False,False,False,False,False,True,False,11.652696102959752
2.0,62.8,32.5,16.0,15,18,6.0,2001.0,1.0,0,0,0,1,0,1,11.03994227161258,10.922856385193022,False,False,True,False,False,True,False,False,False,False,False,11.31448672129398
2.0,85.0,31.0,10.0,5,9,1.0,2001.0,1.0,0,1,1,1,0,1,12.087206620487938,12.193488756915183,False,False,True,False,False,True,False,False,False,False,False,13.122365377402328
3.0,80.0,56.0,11.0,17,29,5.0,2023.0,1.0,0,0,0,0,1,1,12.203890590270259,12.331626584508442,False,True,False,False,False,False,False,False,False,True,False,12.367345048436391
3.0,132.0,48.0,12.0,10,15,8.0,1997.0,1.0,0,1,1,0,0,1,12.203890590270259,11.996418486568178,False,False,True,False,False,True,False,False,False,False,False,12.54254845357358
2.0,44.0,30.0,7.0,4,9,5.0,1972.0,1.0,0,0,0,0,0,0,11.067071531099057,11.050366732136558,True,False,False,False,False,False,False,False,False,False,True,11.082157933374816
0.0,28.0,27.1,5.0,5,21,17.0,2021.0,1.0,1,0,1,1,0,0,11.835878363954608,11.588981193053508,False,True,False,False,False,True,False,False,False,False,False,11.407576060361786
3.0,122.0,111.0,12.0,4,4,16.0,2004.0,1.0,0,0,1,1,0,0,11.508760595533868,11.564136848746806,False,True,False,False,False,True,False,False,False,False,False,12.611541086966117
2.0,53.0,31.0,10.0,4,33,6.0,2024.0,1.0,0,1,1,0,0,1,11.422449419177148,11.303312041505642,False,True,False,False,False,True,False,False,False,False,False,11.561725152903833
1.0,37.4,18.0,10.0,2,10,12.0,2020.0,1.0,0,0,0,0,0,0,11.47568309006193,11.414695855772184,False,False,True,False,False,False,False,False,False,True,False,11.51293546492023
1.0,42.0,19.0,9.3,2,22,5.0,2021.0,1.0,0,1,1,0,0,1,11.079707015850346,11.23829135089108,False,True,False,False,False,False,False,False,False,True,False,11.225256725762891
2.0,55.6,36.6,8.0,3,5,10.0,1960.0,1.0,0,0,0,0,0,1,11.491568868507333,11.335969948849518,False,False,True,False,False,False,False,True,False,False,False,11.248972939884329
3.0,48.0,28.0,15.0,13,33,5.0,2021.0,1.0,0,0,0,0,0,1,11.422449419177148,11.518580755822974,False,True,False,False,False,True,False,False,False,False,False,11.60824473564232
0.0,29.0,16.0,5.0,28,51,5.0,2021.0,1.0,1,1,1,1,0,1,12.203890590270259,11.83430569362014,False,True,False,False,False,True,False,False,False,False,False,11.60824473564232
3.0,84.0,48.0,12.0,3,8,6.0,1936.0,1.0,0,1,1,0,0,1,12.171460066360403,12.293124534089028,False,False,True,False,False,True,False,False,False,False,False,12.25486757159303
0.0,26.7,15.0,5.5,23,52,11.0,2024.0,1.0,1,0,0,0,0,1,11.311176269611025,11.342740211011991,False,False,True,False,False,True,False,False,False,False,False,11.225256725762891
0.0,35.0,16.0,5.0,13,14,9.0,2021.0,1.0,1,1,1,1,1,1,11.491568868507333,11.335969948849518,False,False,False,False,True,True,False,False,False,False,False,10.950824090522444
1.0,45.0,16.0,15.0,18,24,5.0,2020.0,1.0,0,0,0,0,1,1,11.64171637165403,11.658069380402257,False,True,False,False,False,False,False,False,False,True,False,11.51293546492023
2.0,51.0,31.0,10.0,2,18,17.0,2008.0,1.0,0,1,0,0,1,1,11.262135477920678,11.35988596916399,False,True,False,False,False,False,False,False,False,False,True,11.225256725762891
2.0,43.0,27.8,5.0,2,5,7.0,1961.0,1.0,0,0,0,0,0,1,11.508760595533868,11.601043541514693,True,False,False,False,False,False,False,False,False,True,False,11.289794413577894
1.0,42.0,19.0,10.0,2,12,19.0,1956.0,1.0,0,1,0,0,0,1,11.46623991191743,11.638702586306508,True,False,False,False,False,False,False,True,False,False,False,11.002116507732016
1.0,42.0,20.0,9.0,20,25,16.0,2015.0,1.0,0,0,0,0,0,1,11.176383188725563,11.134115786261765,True,False,False,False,False,False,False,False,False,False,True,11.002116507732016
3.0,107.0,60.0,15.0,2,5,6.0,1913.0,1.0,0,0,0,0,0,1,12.203890590270259,12.105870778199147,False,True,False,False,False,False,False,True,False,False,False,12.611541086966117
1.0,32.0,18.0,6.0,5,5,3.0,1961.0,1.0,0,0,0,0,0,1,11.469696469768097,11.558643632722514,True,False,False,False,False,False,False,False,False,False,True,11.184435286790633
3.0,88.0,41.0,28.8,4,8,12.0,1958.0,1.0,0,0,0,0,0,1,12.171460066360403,11.900616187661408,True,False,False,False,False,False,False,True,False,False,False,11.976665770490769
3.0,100.0,70.0,15.0,16,25,7.0,2005.0,1.0,0,0,0,0,0,0,11.121038685203159,11.06110021073008,False,True,False,False,False,False,False,False,False,False,True,11.695255355062796
0.0,20.0,14.0,5.0,15,33,5.0,2024.0,1.0,1,0,0,0,0,0,11.422449419177148,11.518580755822974,False,True,False,False,False,True,False,False,False,False,False,11.225256725762891
2.0,60.0,35.0,12.0,17,25,7.0,2019.0,1.0,0,0,0,0,0,1,11.710460023731514,11.710484928446553,False,True,False,False,False,False,False,False,False,True,False,12.206077645517674
2.0,57.0,40.0,10.0,6,6,7.0,1978.0,1.0,0,0,0,0,0,1,12.203890590270259,11.914256143427812,False,True,False,False,False,False,False,True,False,False,False,12.206077645517674
1.0,42.0,22.0,10.0,6,12,12.0,1999.0,1.0,0,0,0,0,0,1,10.944512679091805,11.147945335307428,True,False,False,False,False,False,False,False,False,False,True,10.59665973278358
2.0,66.0,31.0,17.0,18,23,2.0,2021.0,1.0,0,1,0,0,0,1,11.10956390659661,11.074538131765559,False,True,False,False,False,False,False,False,False,True,False,11.407576060361786
1.0,20.0,9.0,3.0,1,5,9.0,1971.0,1.0,0,0,0,0,0,1,11.07982831365929,11.136222828847071,False,False,True,False,False,True,False,False,False,False,False,10.714439990727769
1.0,38.7,19.0,9.3,2,20,15.0,2023.0,1.0,0,1,1,0,0,0,11.47568309006193,11.414695855772184,False,True,False,False,False,False,False,False,False,True,False,11.225256725762891
2.0,54.0,25.0,16.0,16,22,20.0,2022.0,1.0,0,0,0,0,0,1,11.121404807614221,11.15403173602226,True,False,False,False,False,True,False,False,False,False,False,11.2885436473206
3.0,90.0,57.0,10.0,14,19,12.0,2018.0,1.0,0,0,0,0,0,1,11.782324814288112,11.707192867780522,False,True,False,False,False,False,False,False,False,True,False,12.611541086966117
2.0,52.0,25.0,12.0,8,18,10.0,2009.0,1.0,0,0,0,0,0,1,11.198511451391504,11.242836283018018,False,False,True,False,False,False,False,True,False,False,False,11.461642696843066
1.0,42.1,17.5,8.3,7,17,4.0,2010.0,1.0,0,0,0,0,0,1,11.553914513907973,11.509058546795625,False,False,True,False,False,True,False,False,False,False,False,10.859018228147889
0.0,24.0,14.0,6.0,3,33,7.0,2021.0,1.0,1,0,0,1,0,1,11.397191022644797,11.375952900317408,False,False,True,False,False,True,False,False,False,False,False,11.0186455364637
2.0,50.0,32.0,10.0,8,14,5.0,1972.0,1.0,0,0,0,0,0,1,11.100682875805719,10.958596477675162,True,False,False,False,False,False,True,False,False,False,False,11.041336579870135
2.0,45.0,31.0,10.0,4,5,4.0,1962.0,1.0,0,1,1,0,0,0,11.488475763349287,11.411716037323313,False,True,False,False,False,False,False,False,False,False,True,11.407576060361786
3.0,56.0,42.0,6.0,3,5,5.0,1967.0,1.0,0,0,0,0,0,0,11.187465063446966,11.112575322145636,False,True,False,False,False,False,False,False,False,False,True,11.270739247516191
1.0,38.0,19.0,9.3,5,16,24.0,2001.0,1.0,0,1,1,1,1,0,10.945156482575257,11.370512840717634,False,False,False,False,True,True,False,False,False,False,False,10.714439990727769
3.0,63.5,35.4,15.0,3,24,4.0,2018.0,1.0,0,0,0,0,0,1,11.409613131332188,11.248021438457174,False,False,True,False,False,False,False,False,False,True,False,11.849404844423074
3.0,69.0,31.0,10.0,3,15,17.0,2023.0,1.0,0,0,0,0,0,1,11.64171637165403,11.658069380402257,False,True,False,False,False,True,False,False,False,False,False,12.25486757159303
2.0,57.0,36.0,10.5,5,16,10.0,1981.0,1.0,0,0,0,0,0,0,11.055965005578622,11.021780716696016,True,False,False,False,False,False,False,False,False,False,True,11.156264806643742
1.0,40.0,20.0,10.0,10,10,13.0,2004.0,1.0,0,0,0,0,0,0,11.047825743082674,11.105090359046693,True,False,False,False,False,False,False,False,False,False,True,10.819798284210286
1.0,42.0,20.0,10.0,1,23,10.0,2013.0,1.0,0,0,0,0,0,0,11.079707015850346,11.023245873929426,False,False,True,False,False,False,False,False,True,False,False,10.819798284210286
0.0,22.2,16.0,5.0,7,8,7.0,2021.0,1.0,1,1,1,1,1,1,11.058035528453258,11.06110021073008,False,False,False,False,True,True,False,False,False,False,False,10.714439990727769
3.0,146.0,85.0,15.0,3,6,4.0,2000.0,1.0,0,0,0,0,0,1,12.087206620487938,11.370512840717634,False,True,False,False,False,True,False,False,False,False,False,12.765691290604371
1.0,45.0,25.0,15.0,14,23,10.0,2001.0,1.0,0,0,0,1,1,1,11.710460023731514,11.865727639780694,False,False,True,False,False,True,False,False,False,False,False,11.775297421715829
1.0,41.0,20.0,10.0,11,21,7.0,2009.0,1.0,0,0,0,0,0,1,11.34964748171038,11.245382346582387,False,False,True,False,False,False,False,False,False,True,False,11.156264806643742
1.0,39.0,21.0,12.0,2,15,16.0,2020.0,1.0,0,0,0,0,0,0,10.939243995241346,10.892172369173338,False,False,True,False,False,False,False,False,False,False,True,11.002116507732016
0.0,30.0,15.0,5.0,2,7,5.0,2021.0,1.0,1,0,0,1,0,1,11.03994227161258,10.991818175550998,False,False,True,False,False,True,False,False,False,False,False,10.819798284210286
2.0,43.0,31.0,10.0,9,47,12.0,2001.0,1.0,0,1,1,1,1,0,11.371272763011971,11.558643632722514,False,False,False,False,True,True,False,False,False,False,False,11.429554725537322
2.0,60.0,31.0,10.0,3,19,3.0,2001.0,1.0,0,1,1,1,1,1,11.10956390659661,11.074538131765559,False,False,False,False,True,True,False,False,False,False,False,11.156264806643742
3.0,60.0,50.0,12.0,20,38,7.0,2021.0,1.0,0,0,1,0,0,0,11.917776620328693,11.518580755822974,False,True,False,False,False,True,False,False,False,False,False,11.695255355062796
1.0,31.0,21.0,6.0,6,9,8.0,1973.0,1.0,0,0,0,0,0,1,11.341824645143642,11.288263491574526,False,False,False,True,False,False,True,False,False,False,False,10.714439990727769
4.0,150.0,88.0,30.0,3,7,3.0,1997.0,1.0,0,0,0,0,0,1,12.087206620487938,12.193488756915183,False,False,True,False,False,False,False,True,False,False,False,12.899222326086994
1.0,31.7,19.0,10.0,14,18,2.0,2001.0,1.0,0,1,0,1,0,1,11.326836157860535,11.342740211011991,False,False,True,False,False,True,False,False,False,False,False,11.141876276228
3.0,77.0,45.0,18.0,7,15,8.0,2022.0,1.0,0,0,0,0,0,0,11.03994227161258,11.023245873929426,True,False,False,False,False,False,False,False,False,True,False,11.695255355062796
1.0,38.0,15.0,10.0,11,29,4.0,2022.0,1.0,0,0,0,0,1,1,11.422449419177148,11.518580755822974,False,True,False,False,False,False,False,False,False,True,False,11.51293546492023
2.0,54.0,31.0,7.0,12,13,6.0,1958.0,1.0,0,1,0,0,0,1,11.508760595533868,11.46867224983919,True,False,False,False,False,False,False,False,False,True,False,11.289794413577894
0.0,21.0,10.0,6.0,8,17,18.0,2024.0,1.0,1,0,0,0,0,1,11.069765422948377,11.114288454037395,False,False,True,False,False,True,False,False,False,False,False,10.757924157061597
0.0,22.7,8.9,7.0,12,16,8.0,2021.0,1.0,1,0,0,1,0,0,11.03994227161258,10.991818175550998,True,False,False,False,False,True,False,False,False,False,False,10.915106645867503
1.0,39.0,19.0,9.3,7,23,9.0,2001.0,1.0,0,1,1,1,1,1,11.710460023731514,11.457722791412095,False,False,False,False,True,True,False,False,False,False,False,11.002116507732016
2.0,60.0,38.0,7.0,2,9,6.0,1955.0,1.0,0,0,0,0,0,1,12.087206620487938,11.936519926483458,False,True,False,False,False,False,False,True,False,False,False,11.695255355062796
2.0,42.0,31.0,10.0,1,12,12.0,1967.0,1.0,0,1,1,0,0,1,11.562072173298628,11.710484928446553,True,False,False,False,False,False,True,False,False,False,False,11.034905792929417
3.0,78.8,48.0,12.0,36,36,18.0,2024.0,1.0,0,1,1,0,0,1,11.917776620328693,11.888284289062431,False,True,False,False,False,True,False,False,False,False,False,13.017005083966255
2.0,50.0,36.0,7.0,7,41,16.0,2023.0,1.0,0,0,0,0,0,1,11.710460023731514,11.83430569362014,False,True,False,False,False,True,False,False,False,False,False,11.918397239722838
3.0,102.0,70.0,20.0,6,37,3.0,2009.0,1.0,0,0,0,0,0,1,11.376625938551904,11.36580016899419,False,True,False,False,False,False,False,False,False,True,False,12.100717685412471
1.0,30.0,18.0,6.0,7,9,18.0,1970.0,1.0,0,0,0,0,0,1,11.20956978454985,11.16607108792699,True,False,False,False,False,False,False,True,False,False,False,10.819798284210286
2.0,60.0,42.0,7.0,10,14,12.0,1997.0,1.0,0,0,0,0,0,1,11.09253349191644,11.064815135486544,False,False,True,False,False,False,False,False,False,True,False,11.002116507732016
3.0,80.6,48.0,18.0,32,33,20.0,2023.0,1.0,0,1,0,0,0,1,11.095407365555968,11.145380083689112,False,False,True,False,False,True,False,False,False,False,False,11.461642696843066
2.0,40.0,31.0,10.0,7,9,5.0,2001.0,1.0,0,1,1,1,1,1,11.917776620328693,11.873593169936012,False,False,False,False,True,True,False,False,False,False,False,11.225256725762891
2.0,45.1,28.0,6.0,4,5,14.0,1964.0,1.0,0,0,0,0,0,1,11.47568309006193,11.414695855772184,True,False,False,False,False,False,True,False,False,False,False,11.082157933374816
2.0,69.0,33.0,12.5,7,11,4.0,2016.0,1.0,0,0,0,0,0,0,10.998030560821872,11.00460397883399,False,False,True,False,False,False,False,True,False,False,False,11.082157933374816
2.0,49.0,31.0,6.0,3,5,5.0,1972.0,1.0,0,1,0,0,0,1,10.904966139099754,10.87810870028785,True,False,False,False,False,False,False,False,True,False,False,10.59665973278358
2.0,42.0,28.0,6.0,4,8,5.0,1961.0,1.0,0,0,0,0,0,1,11.558950377253428,11.499432404030426,False,False,True,False,False,True,False,False,False,False,False,11.225256725762891
2.0,42.7,28.0,5.0,2,8,6.0,1960.0,1.0,0,0,0,0,0,1,12.171460066360403,11.918675774321798,True,False,False,False,False,False,False,True,False,False,False,11.350418300109132
3.0,59.6,42.0,9.0,6,22,7.0,2019.0,1.0,0,0,0,0,0,1,11.445936602472566,11.492445125315232,False,False,True,False,False,False,False,False,False,True,False,11.982935344196433
3.0,58.0,28.0,25.0,15,26,8.0,2023.0,1.0,0,0,0,0,0,1,11.198511451391504,11.242836283018018,False,True,False,False,False,False,False,False,False,True,False,11.695255355062796
3.0,120.0,70.0,25.0,9,19,3.0,2010.0,1.0,0,0,0,0,0,0,11.917776620328693,11.646630344846383,False,True,False,False,False,False,False,False,False,True,False,12.429220196836384
1.0,37.0,19.0,9.2,2,5,8.0,1959.0,1.0,0,0,0,0,0,1,11.824944902874211,11.752384980753796,False,False,True,False,False,False,False,True,False,False,False,11.289794413577894
3.0,115.0,48.0,12.0,10,21,7.0,2023.0,1.0,0,1,1,0,0,1,12.203890590270259,11.926771152385808,False,True,False,False,False,True,False,False,False,False,False,13.384729180332174
2.0,58.0,35.0,7.0,3,13,13.0,1952.0,1.0,0,0,0,0,0,0,11.558950377253428,11.722540672318255,False,False,True,False,False,True,False,False,False,False,False,11.736077016252436
2.0,45.0,35.0,7.0,5,5,15.0,1968.0,1.0,0,0,0,0,0,1,11.710460023731514,11.457722791412095,False,False,True,False,False,False,False,False,False,False,True,11.225256725762891
2.0,58.0,23.2,13.0,4,15,17.0,2023.0,1.0,0,0,0,0,0,1,10.903031765945551,10.912290184190987,False,False,True,False,False,False,False,False,False,False,True,10.915106645867503
2.0,40.5,30.0,4.0,17,36,6.0,2024.0,1.0,0,0,0,0,0,1,11.469696469768097,11.558643632722514,False,True,False,False,False,True,False,False,False,False,False,11.736077016252436
1.0,34.0,19.0,9.3,7,9,10.0,2001.0,1.0,0,1,1,1,1,1,11.121038685203159,11.06110021073008,False,False,False,False,True,True,False,False,False,False,False,10.819798284210286
1.0,34.0,19.0,9.3,2,12,22.0,1978.0,1.0,0,1,1,0,0,0,10.945156482575257,10.991818175550998,True,False,False,False,False,False,False,False,False,False,True,10.62135173563291
2.0,65.0,32.0,12.0,7,22,8.0,2017.0,1.0,0,0,0,0,0,1,11.917776620328693,11.518580755822974,False,True,False,False,False,False,False,False,True,False,False,11.51293546492023
3.0,84.0,48.0,14.0,9,15,18.0,2024.0,1.0,0,1,0,0,0,1,11.069765422948377,11.114288454037395,False,False,True,False,False,True,False,False,False,False,False,11.60824473564232
1.0,34.1,20.0,10.0,6,16,5.0,1992.0,1.0,0,0,0,0,0,1,11.176383188725563,11.134115786261765,True,False,False,False,False,False,False,False,False,False,True,10.87806606028079
1.0,44.0,14.0,16.0,10,25,19.0,2004.0,1.0,0,0,0,0,0,1,11.491568868507333,11.335969948849518,False,False,True,False,False,False,False,False,False,True,False,11.156264806643742
1.0,37.4,14.0,11.0,9,23,4.0,2020.0,1.0,0,0,0,0,0,1,11.20956978454985,11.16607108792699,False,True,False,False,False,False,False,False,False,True,False,11.156264806643742
2.0,63.0,31.0,15.0,22,25,4.0,2022.0,1.0,0,1,0,0,0,1,11.504631066895532,11.48966261290911,False,True,False,False,False,True,False,False,False,False,False,11.918397239722838
3.0,63.1,45.0,7.8,3,12,6.0,1979.0,1.0,0,0,0,0,0,1,11.176383188725563,11.134115786261765,True,False,False,False,False,True,False,False,False,False,False,11.31448672129398
2.0,61.0,32.0,15.0,5,38,11.0,2016.0,1.0,0,0,0,0,0,1,11.562072173298628,11.710484928446553,False,True,False,False,False,False,False,False,False,True,False,11.775297421715829
3.0,86.0,32.0,35.0,32,49,4.0,2004.0,1.0,0,0,0,1,0,1,11.917776620328693,11.518580755822974,False,True,False,False,False,True,False,False,False,False,False,12.388398368982116
3.0,76.5,48.0,12.0,9,22,3.0,2004.0,1.0,0,1,1,0,0,0,11.504631066895532,11.656305669970285,False,False,True,False,False,False,False,False,False,True,False,11.695255355062796
1.0,36.0,19.0,10.0,14,22,3.0,1983.0,1.0,0,0,0,0,0,1,11.058035528453258,11.086870766462853,False,False,True,False,False,True,False,False,False,False,False,11.082157933374816
1.0,38.6,19.0,9.3,11,23,8.0,2001.0,1.0,0,1,1,1,1,1,11.11018149867189,11.136308329781832,False,False,False,False,True,True,False,False,False,False,False,11.034905792929417
0.0,32.0,18.0,5.0,4,12,12.0,2024.0,1.0,1,0,0,0,0,1,11.64171637165403,11.599146871627257,False,True,False,False,False,True,False,False,False,False,False,11.461642696843066
2.0,32.0,31.0,10.0,10,22,7.0,2001.0,1.0,0,1,1,1,1,1,11.30447255657807,11.245382346582387,False,False,False,False,True,True,False,False,False,False,False,11.156264806643742
0.0,21.0,16.0,5.0,14,14,5.0,2022.0,1.0,1,1,1,0,0,0,11.326836157860535,11.162643424343365,True,False,False,False,False,True,False,False,False,False,False,11.002116507732016
0.0,22.0,17.0,5.0,10,16,9.0,2019.0,1.0,1,0,0,0,0,1,11.03994227161258,11.019801226558073,False,False,True,False,False,False,False,False,False,True,False,10.819798284210286
2.0,47.0,35.0,7.0,7,12,3.0,1971.0,1.0,0,0,0,0,0,0,11.055965005578622,11.168087379210547,False,True,False,False,False,False,False,False,False,False,True,11.60824473564232
1.0,38.0,19.0,10.0,14,22,16.0,1999.0,1.0,0,0,0,0,0,1,11.020486538906104,11.140033407357551,False,False,True,False,False,False,False,False,False,False,True,10.915106645867503
1.0,40.0,19.0,12.0,13,25,19.0,2024.0,1.0,0,1,0,0,0,0,11.562072173298628,11.370512840717634,True,False,False,False,False,True,False,False,False,False,False,11.429554725537322
3.0,70.0,43.0,14.0,1,11,16.0,2021.0,1.0,0,0,0,0,0,1,11.47568309006193,11.39012769018285,False,False,True,False,False,True,False,False,False,False,False,11.652696102959752
3.0,115.0,64.0,15.0,2,7,6.0,2000.0,1.0,0,0,0,0,0,1,12.171460066360403,12.293124534089028,False,True,False,False,False,False,False,True,False,False,False,12.676079399771028
1.0,39.5,20.0,10.0,15,16,10.0,2001.0,1.0,0,0,0,1,0,1,11.149973340097526,11.098248156386994,False,False,True,False,False,True,False,False,False,False,False,11.156264806643742
2.0,65.0,45.0,12.0,18,44,11.0,2018.0,1.0,0,0,0,0,0,1,12.203890590270259,11.926771152385808,False,True,False,False,False,False,False,False,False,True,False,11.982935344196433
2.0,50.0,30.0,8.0,5,12,9.0,1965.0,1.0,0,0,0,0,0,0,11.949383376661066,11.808801020200386,True,False,False,False,False,False,False,True,False,False,False,11.461642696843066
2.0,55.0,34.0,9.0,5,9,8.0,1960.0,1.0,0,0,0,0,0,1,11.511725611538056,11.544671070424611,False,False,True,False,False,False,False,True,False,False,False,11.289794413577894
1.0,35.0,19.0,9.3,7,24,19.0,2001.0,1.0,0,1,1,1,0,1,11.508760595533868,11.46867224983919,False,True,False,False,False,True,False,False,False,False,False,11.775297421715829
2.0,45.0,30.0,6.0,2,5,8.0,1962.0,1.0,0,0,0,0,0,1,11.019935587199695,10.958596477675162,True,False,False,False,False,False,True,False,False,False,False,10.819798284210286
0.0,25.7,19.0,4.0,12,21,9.0,2021.0,1.0,1,0,0,0,0,0,11.70126226841355,11.757269142318606,False,False,True,False,False,False,False,False,False,True,False,11.225256725762891
2.0,40.0,23.0,7.0,12,12,6.0,1975.0,1.0,0,0,0,0,0,1,12.171460066360403,12.041899117733577,False,False,True,False,False,True,False,False,False,False,False,11.982935344196433
2.0,60.0,31.0,20.0,19,28,19.0,2017.0,1.0,0,1,0,0,0,1,11.262135477920678,11.406692034241212,False,True,False,False,False,False,False,False,False,True,False,11.736077016252436
2.0,47.0,31.0,10.0,9,12,5.0,2001.0,1.0,0,1,1,1,1,1,10.998030560821872,11.00460397883399,False,False,False,False,True,True,False,False,False,False,False,10.915106645867503
2.0,51.0,11.0,20.0,2,23,12.0,2018.0,1.0,0,0,0,0,0,1,11.49438253057822,11.473606334478909,True,False,False,False,False,False,False,False,False,True,False,11.350418300109132
2.0,55.0,15.0,20.0,1,22,4.0,2022.0,1.0,0,0,0,0,0,1,11.437853178390943,11.35988596916399,False,False,True,False,False,False,False,False,False,True,False,11.510933482289436
3.0,64.5,48.0,8.4,12,12,9.0,1966.0,1.0,0,1,0,0,0,1,11.383297219173842,11.280027714859058,False,True,False,False,False,False,True,False,False,False,False,11.60824473564232
1.0,38.1,13.0,18.0,3,30,12.0,2022.0,1.0,0,0,0,0,0,1,11.397191022644797,11.375952900317408,False,True,False,False,False,False,False,False,False,True,False,11.289794413577894
2.0,36.0,25.0,6.0,6,33,10.0,2023.0,1.0,0,0,0,0,0,0,11.198511451391504,11.242836283018018,False,False,True,False,False,True,False,False,False,False,False,11.225256725762891
3.0,68.7,45.0,21.0,18,24,8.0,1967.0,1.0,0,0,0,0,0,0,12.20450686869118,12.105870778199147,False,True,False,False,False,False,False,False,False,False,True,12.19602736016897
2.0,40.0,31.0,10.0,14,28,6.0,2001.0,1.0,0,1,0,1,0,1,11.397191022644797,11.375952900317408,False,False,True,False,False,True,False,False,False,False,False,11.407576060361786
3.0,60.0,45.0,10.0,22,46,17.0,2023.0,1.0,0,0,0,0,0,0,11.64171637165403,11.664529072419851,False,True,False,False,False,True,False,False,False,False,False,12.429220196836384
2.0,63.0,29.0,7.0,10,12,3.0,1974.0,1.0,0,0,0,0,0,0,11.143615759563113,11.136308329781832,False,True,False,False,False,False,False,False,False,False,True,11.277215789596893
1.0,33.0,16.0,6.5,6,9,19.0,1969.0,1.0,0,0,0,0,1,1,11.07982831365929,11.112575322145636,False,True,False,False,False,False,False,True,False,False,False,11.002116507732016
2.0,60.0,35.0,15.0,13,20,8.0,2008.0,1.0,0,0,0,0,0,1,11.504631066895532,11.370512840717634,False,True,False,False,False,False,False,False,False,False,True,11.407576060361786
1.0,35.0,19.0,7.0,3,9,16.0,1970.0,1.0,0,0,0,0,0,1,11.016637397696742,11.053621398047847,True,False,False,False,False,False,False,False,False,False,True,10.714439990727769
0.0,29.0,15.0,10.0,3,10,12.0,2022.0,1.0,1,0,0,0,0,0,10.90354095564741,11.023245873929426,False,True,False,False,False,False,False,False,False,True,False,10.915106645867503
2.0,50.0,30.0,8.0,11,12,2.0,1977.0,1.0,0,0,0,0,0,1,11.101187650832118,11.086870766462853,True,False,False,False,False,False,False,False,False,False,True,10.915106645867503
3.0,121.0,48.0,15.0,2,8,7.0,1998.0,1.0,0,1,0,0,0,1,11.991195694312202,12.173574700878863,False,False,True,False,False,False,False,False,False,True,False,12.765691290604371
2.0,45.0,25.0,15.0,9,16,10.0,2001.0,1.0,0,0,0,1,0,1,11.198511451391504,11.198993388305412,False,False,False,True,False,True,False,False,False,False,False,10.714439990727769
4.0,140.0,85.0,16.0,22,57,10.0,2006.0,1.0,0,1,1,0,0,1,11.835878363954608,11.797566673977094,False,True,False,False,False,True,False,False,False,False,False,12.971542813248435
1.0,35.0,19.0,9.3,3,22,5.0,2001.0,1.0,0,1,1,1,1,1,11.491568868507333,11.464460544972813,False,False,False,False,True,True,False,False,False,False,False,11.156264806643742
0.0,21.0,16.0,3.0,4,5,12.0,2021.0,1.0,1,0,0,1,0,1,11.835878363954608,11.539065852530634,False,True,False,False,False,True,False,False,False,False,False,11.050905878263569
1.0,37.0,20.0,9.0,10,12,3.0,1972.0,1.0,0,0,0,0,0,1,11.21644807128357,11.246719603055809,True,False,False,False,False,False,False,False,False,False,True,10.915106645867503
1.0,45.5,18.5,9.0,7,12,11.0,1957.0,1.0,0,0,0,0,0,1,12.171460066360403,11.900616187661408,True,False,False,False,False,False,False,True,False,False,False,11.461642696843066
